Timestamp,Level,Source,Message,EventTemplate,Parameters,EventID
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",26
2016-09-28 04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>x<*>f<*>d - CBS_E_MANIFEST_INVALID_ITEM],"0,800,080",27
2016-09-28 04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,,25
2016-09-28 04:30:33,Info,CBS,Session: 30546173_4280593480 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546173,4280593480",24
2016-09-28 04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],Failed to internally open package. [HRESULT = <*>x<*>f<*> - CBS_E_INVALID_PACKAGE],"0,800,0805",28
2016-09-28 04:30:33,Info,CBS,Session: 30546173_4280603481 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546173,4280603481",24
2016-09-28 04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],Failed to internally open package. [HRESULT = <*>x<*>f<*> - CBS_E_INVALID_PACKAGE],"0,800,0805",28
2016-09-28 04:30:33,Info,CBS,Session: 30546173_4280613482 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546173,4280613482",24
2016-09-28 04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],Failed to internally open package. [HRESULT = <*>x<*>f<*> - CBS_E_INVALID_PACKAGE],"0,800,0805",28
2016-09-28 04:30:33,Info,CBS,Session: 30546173_4280613483 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546173,4280613483",24
2016-09-28 04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],Failed to internally open package. [HRESULT = <*>x<*>f<*> - CBS_E_INVALID_PACKAGE],"0,800,0805",28
2016-09-28 04:30:33,Info,CBS,Session: 30546173_4280623482 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546173,4280623482",24
2016-09-28 04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],Failed to internally open package. [HRESULT = <*>x<*>f<*> - CBS_E_INVALID_PACKAGE],"0,800,0805",28
2016-09-28 04:30:33,Info,CBS,Session: 30546173_4280633483 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546173,4280633483",24
2016-09-28 04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],Failed to internally open package. [HRESULT = <*>x<*>f<*> - CBS_E_INVALID_PACKAGE],"0,800,0805",28
2016-09-28 04:30:33,Info,CBS,Session: 30546173_4280633484 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546173,4280633484",24
2016-09-28 04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],Failed to internally open package. [HRESULT = <*>x<*>f<*> - CBS_E_INVALID_PACKAGE],"0,800,0805",28
2016-09-28 04:30:33,Info,CBS,Session: 30546173_4281313522 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546173,4281313522",24
2016-09-28 04:30:33,Info,CBS,Session: 30546173_4285113739 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546173,4285113739",24
2016-09-28 04:30:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB3121255~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3121255,31,bf3856ad,364,35,64,6,1,1,0,112,112",29
2016-09-28 04:30:33,Info,CBS,Session: 30546173_4286503818 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546173,4286503818",24
2016-09-28 04:30:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB2656356~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2656356,31,bf3856ad,364,35,64,6,1,1,1,80,112",29
2016-09-28 04:30:33,Info,CBS,Session: 30546173_4286853838 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546173,4286853838",24
2016-09-28 04:30:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB3108664~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3108664,31,bf3856ad,364,35,64,6,1,1,0,112,112",29
2016-09-28 04:30:33,Info,CBS,Session: 30546173_4286873840 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546173,4286873840",24
2016-09-28 04:30:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB3115858~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3115858,31,bf3856ad,364,35,64,6,1,1,0,80,112",29
2016-09-28 04:30:34,Info,CBS,Session: 30546173_4289083966 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546173,4289083966",24
2016-09-28 04:30:34,Info,CBS,"Read out cached package applicability for package: Package_for_KB3127220~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3127220,31,bf3856ad,364,35,64,6,1,1,0,112,112",29
2016-09-28 04:30:34,Info,CBS,Session: 30546173_4289704001 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546173,4289704001",24
2016-09-28 04:30:34,Info,CBS,"Read out cached package applicability for package: Package_for_KB3060716~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3060716,31,bf3856ad,364,35,64,6,1,1,0,112,112",29
2016-09-28 04:30:34,Info,CBS,Session: 30546173_4294144255 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546173,4294144255",24
2016-09-28 04:30:34,Info,CBS,"Read out cached package applicability for package: Package_for_KB3006137~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3006137,31,bf3856ad,364,35,64,6,1,1,0,112,112",29
2016-09-28 04:30:34,Info,CBS,Session: 30546173_4294174257 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546173,4294174257",24
2016-09-28 04:30:34,Info,CBS,"Read out cached package applicability for package: Package_for_KB3067903~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3067903,31,bf3856ad,364,35,64,6,1,1,0,112,112",29
2016-09-28 04:30:34,Info,CBS,Session: 30546174_187017 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546174,187017",24
2016-09-28 04:30:34,Info,CBS,"Read out cached package applicability for package: Package_for_KB3086255~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3086255,31,bf3856ad,364,35,64,6,1,1,0,112,112",29
2016-09-28 04:30:34,Info,CBS,Session: 30546174_857056 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546174,857056",24
2016-09-28 04:30:34,Info,CBS,"Read out cached package applicability for package: Package_for_KB3146706~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3146706,31,bf3856ad,364,35,64,6,1,1,2,112,112",29
2016-09-28 04:30:34,Info,CBS,Session: 30546174_1497092 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546174,1497092",24
